	accession	date	region_coarse	country	strain
2627	OP381202	2022-07-25	North America	USA	hMpxV/USA/ID-IBL-839458/2022
2628	OP555488	2022-07-13	Southern Europe	Portugal	Monkeypox/PT0392/2022
2629	OP494257	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI301
2630	OP215261	2022-08-25	Western Europe	Germany	MPXV/Germany/2022/RKI237
2631	OP339846	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI289
2632	OQ159049	2022-08-25	Western Europe	Germany	MPXV/Germany/2022/ON/RKI654
2633	OP615337	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI453
2634	OP215287	2022-08-25	Western Europe	Germany	MPXV/Germany/2022/RKI268
2635	OP615331	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI452
2636	OP615330	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI456
2637	OP615329	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI465
2638	OP555601	2022-08-20	Southern Europe	Portugal	Monkeypox/PT0530/2022
2639	OQ159028	2022-11-01	Western Europe	Germany	MPXV/Germany/2022/RKI633
2640	OP626137	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI498
2641	OQ159054	2022-08-31	Western Europe	Germany	MPXV/Germany/2022/ON/RKI659
2642	OP588284	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI421
2643	OP863246	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI596
2644	OP484671	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI350
2645	OP524003	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI402
2646	ON853680	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI097
2647	OP626128	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI490
2648	ON813253	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI053
2649	ON929064	2022-07-13	Western Europe	Germany	MPXV/Germany/2022/RKI106
2650	ON853668	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI086
2651	ON853652	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI074
2652	ON694334	2022-05-31	Western Europe	Germany	MPXV/Germany/2022/RKI021
2653	OP555659	2022-09-14	Southern Europe	Portugal	Monkeypox/PT0592/2022
2654	OP123053	2022-07-15	North America	USA	MpxV/human/USA/OH-UW-071686/2022
2655	OP123052	2022-07-15	North America	USA	MpxV/human/USA/OH-UW-078654/2022
2656	OP123054	2022-07-15	North America	USA	MpxV/human/USA/OH-UW-077163/2022
2657	OP626115	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI477
2658	OP245330	2022-07-23	Southern Europe	Portugal	MPX/PT0076/2022
2659	OP555473	2022-07-06	Southern Europe	Portugal	Monkeypox/PT0377/2022
2660	OP689662	2022-09-23	Western Europe	Germany	MPXV/Germany/2022/ON/RKI509
2661	OP615336	2022-09-23	Western Europe	Germany	MPXV/Germany/2022/ON/RKI457
2662	OP555655	2022-08-05	Southern Europe	Portugal	Monkeypox/PT0586/2022
2663	OP555553	2022-08-08	Southern Europe	Portugal	Monkeypox/PT0474/2022
2664	OP310054	2022-08-31	North America	USA	MpxV/human/USA/WA-UW-088213/2022
2665	OP628453	2022-08-01	North America	USA	MpxV/human/USA/WA-UW-083951/2022
2666	OP440593	2022-07-21	North America	USA	hMPX/Human/USA/CA-LACPHL-MA00014/2022
2667	OP628461	2022-08-01	North America	USA	MpxV/human/USA/WA-UW-084712/2022
2668	OP752108	2022-07-01	North America	USA	MPXV_USA_2022_NM0001
2669	OP055800	2022-07-23	North America	USA	MpxV/human/USA/WA-UW-073909/2022
2670	OP381209	2022-08-08	North America	USA	hMpxV/USA/ID-IBL-843782/2022
2671	OP169341	2022-07-31	North America	USA	MpxV/human/USA/WA-UW-074184/2022
2672	OP628448	2022-08-01	North America	USA	MpxV/human/USA/WA-UW-082531/2022
2673	OP310058	2022-08-25	North America	USA	MpxV/human/USA/WA-UW-087349/2022
2674	OP257251	2022-08-23	North America	USA	MpxV/human/USA/WA-UW-081272/2022
2675	OP310063	2022-08-23	North America	USA	MpxV/human/USA/WA-UW-082810/2022
2676	OP310041	2022-08-25	North America	USA	MpxV/human/USA/WA-UW-080185/2022
2677	OP837336	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI574
2678	OP536664	2022-06-06	North America	USA	MPXV-USA-IL-IDPH-003
2679	OP390187	2022-06-20	Western Europe	United Kingdom	hMpxV/UK/LMO-005a/2022
2680	OQ274891	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/ON/RKI672
2681	ON813251	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI051
2682	OP484695	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI342
2683	ON694339	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/RKI016
2684	OP524005	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI400
2685	OP626111	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI473
2686	OP019276	2022-06-21	Western Europe	Austria	hMPXV/Austria/MUW1527495/2022
2687	ON755232	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI026
2688	ON808413	2022-05-15	Western Europe	United Kingdom	CVR_MPXV1a
2689	ON813264	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI064
2690	ON813266	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI056_4z6psj
2691	ON694331	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/RKI015
2692	ON929084	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI129
2693	OP373386	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI328
2694	ON929073	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI115
2695	OP390192	2022-06-24	Western Europe	United Kingdom	hMpxV/UK/LMO-023a/2022
2696	OP215252	2022-08-31	Western Europe	Germany	MPXV/Germany/2022/RKI222
2697	OP415188	2022-06-05	Western Europe	United Kingdom	MPX_dDDHx_9000207
2698	OP225960	2022-06-24	North America	USA	MPXV_USA_2022_NY0013
2699	OP415258	2022-08-01	Western Europe	United Kingdom	MPX_XAF7gk_9000317
2700	OP205128	2022-06-26	Western Europe	United Kingdom	MPXV_UK_2022_9000179
2701	OP523996	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI397
2702	OP626110	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI472
2703	ON853677	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI099
2704	OP594187	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI423
2705	OP018591	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI183
2706	OP689686	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI532
2707	OP764614	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI556
2708	ON637938	2022-05-15	Western Europe	Germany	MPXV/Germany/2022/RKI01
2709	OP715819	2022-06-24	Western Europe	Germany	MPXV/Germany/2022/RKI539
2710	OP715818	2022-06-24	Western Europe	Germany	MPXV/Germany/2022/RKI538
2711	ON853650	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI069
2712	OP484684	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI363
2713	OP215272	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI253
2714	ON929080	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI125
2715	ON929085	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI130
2716	OP715815	2022-06-29	Western Europe	Germany	MPXV/Germany/2022/RKI535
2717	OP523997	2022-09-20	Western Europe	Germany	MPXV/Germany/2022/RKI394
2718	OP837343	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI581
2719	OP018606	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI184
2720	OP764625	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI567
2721	ON929059	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI072
2722	OP355568	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI309
2723	ON853655	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI088
2724	OP215278	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI259
2725	OP484672	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI351
2726	ON959168	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI154
2727	OP689668	2022-06-26	Western Europe	Germany	MPXV/Germany/2022/RKI515
2728	ON853662	2022-06-26	Western Europe	Germany	MPXV/Germany/2022/RKI080
2729	ON959176	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI163
2730	OP018589	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI180
2731	OP523990	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI388
2732	OP215242	2022-08-30	Western Europe	Germany	MPXV/Germany/2022/RKI205
2733	OP752118	2022-07-09	North America	USA	MPXV_USA_2022_SC0005
2734	ON813257	2022-06-17	Western Europe	Germany	MPXV/Germany/2022/RKI060
2735	OP339849	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI292
2736	OP215267	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI247
2737	ON853660	2022-06-17	Western Europe	Germany	MPXV/Germany/2022/RKI078
2738	OP215248	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI215
2739	ON853672	2022-06-17	Western Europe	Germany	MPXV/Germany/2022/RKI093
2740	OP587245	2022-06-17	North America	USA	MPXV/Human/USA/CA-CDPH-MPX000016/2022
2741	OQ054241	2022-08-31	North America	USA	MPXV_USA_2022_AK0001
2742	OQ054242	2022-07-31	North America	USA	MPXV_USA_2022_AK0002
2743	OP415276	2022-08-01	Western Europe	United Kingdom	MPX_KV9qz9_9000349
2744	OP555602	2022-08-19	Southern Europe	Portugal	Monkeypox/PT0531/2022
2745	OP555496	2022-07-19	Southern Europe	Portugal	Monkeypox/PT0400/2022
2746	OP245325	2022-07-26	Southern Europe	Portugal	MPX/PT0071/2022
2747	OP245348	2022-07-15	Southern Europe	Portugal	MPX/PT0114/2022
2748	OP245321	2022-07-26	Southern Europe	Portugal	MPX/PT0067/2022
2749	OP555641	2022-09-02	Southern Europe	Portugal	Monkeypox/PT0570/2022
2750	OP555627	2022-08-30	Southern Europe	Portugal	Monkeypox/PT0556/2022
2751	OP555587	2022-08-17	Southern Europe	Portugal	Monkeypox/PT0516/2022
2752	OP555569	2022-08-15	Southern Europe	Portugal	Monkeypox/PT0494/2022
2753	OP245355	2022-07-15	Southern Europe	Portugal	MPX/PT0122/2022
2754	OP484687	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI366
2755	OP215255	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI227
2756	OP523998	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI395
2757	OP018599	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI174
2758	OP626106	2022-06-17	Western Europe	Germany	MPXV/Germany/2022/RKI468
2759	ON755240	2022-06-17	Western Europe	Germany	MPXV/Germany/2022/RKI034
2760	OP524004	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI403
2761	ON853659	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI075
2762	OP689684	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI531
2763	OP355578	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI322
2764	OP215207	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI186
2765	OP626132	2022-07-31	Western Europe	Germany	MPXV/Germany/2022/RKI494
2766	OP215212	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI204
2767	OP205082	2022-06-15	Western Europe	United Kingdom	MPXV_UK_2022_9000079
2768	OP415204	2022-07-01	Western Europe	United Kingdom	MPX_fZLVcc_9000229
2769	OP205088	2022-06-09	Western Europe	United Kingdom	MPXV_UK_2022_9000100
2770	OP415202	2022-07-01	Western Europe	United Kingdom	MPX_fZLVcc_9000227
2771	OP837346	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI584
2772	ON929079	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI124
2773	OP205138	2022-07-06	Western Europe	United Kingdom	MPXV_UK_2022_9000195
2774	OP687945	2022-07-01	North America	USA	MPXV_USA_2022_TX0022
2775	OP415203	2022-07-01	Western Europe	United Kingdom	MPX_fZLVcc_9000228
2776	OP879747	2022-07-13	North America	USA	NJ-MPXV-032
2777	OP205120	2022-07-07	Western Europe	United Kingdom	MPXV_UK_2022_9000162
2778	ON853681	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI092
2779	OP205131	2022-06-29	Western Europe	United Kingdom	MPXV_UK_2022_9000186
2780	OP185710	2022-06-01	North America	USA	MPXV_USA_2022_NY0007
2781	ON755239	2022-06-08	Western Europe	Germany	MPXV/Germany/2022/RKI033
2782	OP205078	2022-06-09	Western Europe	United Kingdom	MPXV_UK_2022_9000072
2783	OP415193	2022-07-01	Western Europe	United Kingdom	MPX_gOirGi_9000215
2784	ON853663	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI081
2785	OP150927	2022-05-20	North America	USA	MPXV_USA_2022_WA001
2786	OP442544	2022-08-17	North America	USA	hMPX/Human/USA/CA-LACPHL-MA00068/2022
2787	OP415180	2022-07-01	Western Europe	United Kingdom	MPX_CJjutN_9000198
2788	OQ274892	2022-05-20	Western Europe	Germany	MPXV/Germany/2022/ON/RKI673
2789	OP523982	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI380
2790	OP331334	2022-06-07	Western Europe	United Kingdom	MPXV_UK_2022_9000060
2791	OP879768	2022-08-31	North America	USA	NJ-MPXV-056
2792	OQ054238	2022-09-01	North America	USA	MPXV_USA_2022_TX0016
2793	OP580151	2022-06-02	North America	USA	MPXV/Human/USA/CA-CDPH-MPX000002/2022
2794	OP185716	2022-06-01	North America	USA	MPXV_USA_2022_CA0005
2795	OQ330980	2022-10-07	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00363/2022
2796	OQ330976	2022-10-24	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00369/2022
2797	ON929090	2022-07-16	Western Europe	Germany	MPXV/Germany/2022/RKI135
2798	ON813263	2022-06-24	Western Europe	Germany	MPXV/Germany/2022/RKI063
2799	OP689680	2022-06-29	Western Europe	Germany	MPXV/Germany/2022/RKI527
2800	OP594186	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI422
2801	OP205112	2022-06-14	Western Europe	United Kingdom	MPXV_UK_2022_9000149
2802	OP215235	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI193
2803	ON853651	2022-06-14	Western Europe	Germany	MPXV/Germany/2022/RKI073
2804	OP484668	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI347
2805	ON929057	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI070_50yj40
2806	ON959167	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI153
2807	OP484696	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI344
2808	ON959156	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI141
2809	ON959150	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI145
2810	OP715822	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI542
2811	OP215257	2022-08-14	Western Europe	Germany	MPXV/Germany/2022/RKI230
2812	OP484665	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI343
2813	OP415250	2022-08-24	Western Europe	United Kingdom	MPX_xSF5DR_9000295
2814	ON929082	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI127
2815	OP764627	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI569
2816	OP764628	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI570
2817	ON929074	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI119
2818	OP390201	2022-07-16	Western Europe	United Kingdom	hMpxV/UK/LMO-038a/2022
2819	ON929067	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI109
2820	OP764626	2022-06-26	Western Europe	Germany	MPXV/Germany/2022/RKI568
2821	OP205127	2022-06-27	Western Europe	United Kingdom	MPXV_UK_2022_9000178
2822	OP205087	2022-06-09	Western Europe	United Kingdom	MPXV_UK_2022_9000099
2823	OP205080	2022-06-09	Western Europe	United Kingdom	MPXV_UK_2022_9000076
2824	OP205072	2022-06-07	Western Europe	United Kingdom	MPXV_UK_2022_9000066
2825	OP626125	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI487
2826	OP689677	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI524
2827	OP594191	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/RKI427
2828	OP018593	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI167
2829	OP270472	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI283
2830	OP263636	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI281
2831	OP279039	2022-06-28	North America	Canada	MpxV/human/CAN/UN-NML-4117/2022
2832	OP215280	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI261
2833	OP018592	2022-07-22	Western Europe	Germany	MPXV/Germany/2022/RKI166
2834	OP626112	2022-07-01	Western Europe	Germany	MPXV/Germany/2022/RKI474
2835	OP270475	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI286
2836	OP215274	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI254
2837	OP270474	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI285
2838	OP215208	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI196
2839	OP837342	2022-06-30	Western Europe	Germany	MPXV/Germany/2022/RKI580
2840	OP355567	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI307
2841	OP205089	2022-06-09	Western Europe	United Kingdom	MPXV_UK_2022_9000101
2842	OP205140	2022-07-04	Western Europe	United Kingdom	MPXV_UK_2022_9000193
2843	OP555593	2022-08-18	Southern Europe	Portugal	Monkeypox/PT0522/2022
2844	OP555557	2022-08-08	Southern Europe	Portugal	Monkeypox/PT0478/2022
2845	OP378700	2022-07-01	North America	USA	MPXV_USA_2022_GA0015
2846	OP752103	2022-08-01	North America	USA	MPXV_USA_2022_AR0002
2847	OQ330997	2022-12-14	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00390/2022
2848	OP539920	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00135/2022
2849	OP539886	2022-09-01	North America	USA	MPX/Human/USA/CA-LACPHL-MA00101/2022
2850	OP205083	2022-05-25	Western Europe	United Kingdom	MPXV_UK_2022_9000092
2851	OQ121957	2022-09-05	North America	USA	hMpxV/Human/USA/IL-RIPHL-MPXV_10013/2022
2852	OP440536	2022-07-28	North America	USA	hMPX/Human/USA/CA-LACPHL-MA00043/2022
2853	OQ054237	2022-09-30	North America	USA	MPXV_USA_2022_TN0010
2854	OP536679	2022-07-07	North America	USA	MPXV-USA-IL-IDPH-018
2855	OP687947	2022-08-01	North America	USA	MPXV_USA_2022_TX0024
2856	OP687944	2022-07-01	North America	USA	MPXV_USA_2022_TX0021
2857	OP743967	2022-09-01	North America	USA	MpxV/human/USA/WA-UW-092798/2022
2858	OQ054236	2022-09-01	North America	USA	MPXV_USA_2022_TN0009
2859	OP722500	2022-07-18	North America	USA	MPX/Human/USA/CA-LACPHL-MA00241/2022
2860	OP539910	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00125/2022
2861	OP650031	2022-09-07	North America	USA	MPXV22/human/USA-OK-273
2862	OQ054246	2022-09-01	North America	USA	MPXV_USA_2022_FL0028
2863	OP604523	2022-07-07	North America	USA	MPXV_USA_2022_NC0007
2864	ON853658	2022-06-01	Western Europe	Germany	MPXV/Germany/2022/RKI072_3db89z
2865	OP580597	2022-09-22	North America	USA	hMPX/USA/CA-LACPHL-MA00164/2022
2866	OP603003	2022-07-01	North America	USA	MPXV_USA_2022_GA0016
2867	OP459202	2022-06-01	North America	USA	MPXV_USA_2022_GA0005
2868	OP539919	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00134/2022
2869	OP440535	2022-07-28	North America	USA	hMPX/Human/USA/CA-LACPHL-MA00042/2022
2870	OQ121962	2022-09-25	North America	USA	hMpxV/Human/USA/IL-RIPHL-MPXV_10018/2022
2871	OP879745	2022-07-08	North America	USA	NJ-MPXV-029
2872	OP879766	2022-07-25	North America	USA	NJ-MPXV-053
2873	OP539918	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00133/2022
2874	OP539911	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00126/2022
2875	OP881947	2022-09-01	North America	USA	MPXV_USA_2022_LA0002
2876	OP752112	2022-07-01	North America	USA	MPXV_USA_2022_NY0034
2877	OP215262	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI238
2878	OQ330990	2022-10-19	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00383/2022
2879	OP722499	2022-07-18	North America	USA	MPX/Human/USA/CA-LACPHL-MA00240/2022
2880	OP378697	2022-07-01	North America	USA	MPXV_USA_2022_GA0014
2881	OP879751	2022-07-18	North America	USA	NJ-MPXV-036
2882	OQ330996	2022-12-12	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00389/2022
2883	OP687949	2022-08-01	North America	USA	MPXV_USA_2022_TX0026
2884	OP205086	2022-06-06	Western Europe	United Kingdom	MPXV_UK_2022_9000097
2885	OP539917	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00132/2022
2886	OP539909	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00124/2022
2887	OP747061	2022-09-01	North America	USA	MpxV/human/USA/Unknown-UW-093679/2022
2888	OQ054219	2022-09-01	North America	USA	MPXV_USA_2022_GA0020
2889	OP680486	2022-07-14	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00208/2022
2890	OP539916	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00131/2022
2891	OP310049	2022-08-01	North America	USA	MpxV/human/USA/OH-UW-085556/2022
2892	OP751216	2022-09-07	North America	USA	B1118402
2893	OP748951	2022-09-07	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00265/2022
2894	OP415273	2022-08-01	Western Europe	United Kingdom	MPX_L0aaxP_9000335
2895	OP169342	2022-07-01	North America	USA	MpxV/human/USA/OH-UW-072752/2022
2896	OP539914	2022-09-09	North America	USA	MPX/Human/USA/CA-LACPHL-MA00129/2022
2897	OP687929	2022-07-31	North America	USA	MPXV_USA_2022_CT0004
2898	OP215256	2022-08-01	Western Europe	Germany	MPXV/Germany/2022/RKI228
2899	OP881946	2022-09-19	North America	USA	MPXV_USA_2022_FL0027
2900	OP820459	2022-08-11	North America	USA	hMpxV/Human/USA/IL-RIPHL-MPXV_10010/2022
2901	OP879737	2022-07-01	North America	USA	NJ-MPXV-019-rep2
2902	OP603006	2022-07-01	North America	USA	MPXV_USA_2022_NJ0003
2903	OQ330986	2022-10-14	North America	USA	Monkeypox virus/Human/USA/CA-LACPHL-MA00380/2022
2904	OP920676	2022-10-14	North America	USA	MPXV/Human/USA/CA-LACPHL-MA00338/2022
2905	OP605583	2022-08-18	Central Europe	Slovenia	Slovenia-MPXV-42-2022
2906	OP415234	2022-08-31	Western Europe	United Kingdom	MPX_L6rBi6_9000265
2907	OP597793	2022-07-20	North America	USA	MN-MDH-MPXV_0019
2908	OP597797	2022-07-22	North America	USA	MN-MDH-MPXV_0023
2909	OP597798	2022-07-21	North America	USA	MN-MDH-MPXV_0024
2910	OP879734	2022-09-03	North America	USA	NJ-MPXV-014-rep2
2911	OP752107	2022-07-24	North America	USA	MPXV_USA_2022_GA0018
2912	OP615326	2022-09-01	Western Europe	Germany	MPXV/Germany/2022/ON/RKI446
2913	OP604568	2022-09-15	North America	USA	MPXV22/human/USA-OK-301
2914	OP615335	2022-09-11	Western Europe	Germany	MPXV/Germany/2022/ON/RKI461
2915	OP494262	2022-09-11	Western Europe	Germany	MPXV/Germany/2022/ON/RKI312
