date	location	median_I_smooth	I_smooth_upper_80	I_smooth_lower_80
2023-01-06	Slovakia	0.006234646	0.0062348885	0.0062343986
2023-01-07	Slovakia	0.0060577774	0.006058014	0.0060575344
2023-01-08	Slovakia	0.0058850436	0.0058852728	0.0058848048
2023-01-09	Slovakia	0.00571702	0.005717245	0.005716786
2023-01-10	Slovakia	0.0055542053	0.0055544237	0.005553975
2023-01-11	Slovakia	0.0053970004	0.005397213	0.005396773
2023-01-12	Slovakia	0.005245707	0.005245915	0.0052454835
2023-01-13	Slovakia	0.005100522	0.005100725	0.005100302
2023-01-14	Slovakia	0.0049615414	0.0049617393	0.004961325
2023-01-15	Slovakia	0.004828754	0.0048289476	0.0048285406
2023-01-16	Slovakia	0.0047020586	0.004702249	0.004701849
2023-01-17	Slovakia	0.0045812665	0.0045814533	0.00458106
2023-01-18	Slovakia	0.0044661127	0.0044662957	0.0044659083
2023-01-19	Slovakia	0.004356267	0.004356446	0.0043560653
2023-01-20	Slovakia	0.0042513506	0.0042515267	0.004251152
2023-01-21	Slovakia	0.0041509476	0.0041511203	0.004150752
2023-01-22	Slovakia	0.004054617	0.0040547857	0.004054423
2023-01-23	Slovakia	0.0039619096	0.0039620753	0.003961718
2023-01-24	Slovakia	0.0038723769	0.0038725385	0.003872188
2023-01-25	Slovakia	0.003785585	0.0037857438	0.0037853983
2023-01-26	Slovakia	0.0037011248	0.0037012808	0.0037009402
2022-05-24	Slovenia	2.3620706	2.3620706	2.3620706
2022-05-25	Slovenia	2.4438043	2.4438043	2.4438043
2022-05-26	Slovenia	2.4243307	2.4243307	2.4243305
2022-05-27	Slovenia	1.7847289	1.7847294	1.7847288
2022-05-28	Slovenia	1.0548422	1.0548428	1.0548418
2022-05-29	Slovenia	0.76484585	0.7648466	0.7648454
2022-05-30	Slovenia	0.70780766	0.7078084	0.7078071
2022-05-31	Slovenia	0.71139735	0.71139795	0.7113967
2022-06-01	Slovenia	0.7245817	0.72458243	0.72458124
2022-06-02	Slovenia	0.7371091	0.73710984	0.7371087
2022-06-03	Slovenia	0.7476477	0.74764836	0.7476472
2022-06-04	Slovenia	0.75625145	0.756252	0.756251
2022-06-05	Slovenia	0.76340944	0.76340985	0.76340884
2022-06-06	Slovenia	0.7695951	0.76959556	0.76959467
2022-06-07	Slovenia	0.7752652	0.7752657	0.77526474
2022-06-08	Slovenia	0.7808589	0.78085923	0.7808584
2022-06-09	Slovenia	0.7867983	0.78679866	0.78679794
2022-06-10	Slovenia	0.7934872	0.7934876	0.7934868
2022-06-11	Slovenia	0.80130523	0.8013056	0.8013048
2022-06-12	Slovenia	0.8105964	0.8105968	0.81059617
2022-06-13	Slovenia	0.82164764	0.821648	0.82164735
2022-06-14	Slovenia	0.8346553	0.8346557	0.834655
2022-06-15	Slovenia	0.8496811	0.8496814	0.84968066
2022-06-16	Slovenia	0.86659855	0.8665989	0.8665982
2022-06-17	Slovenia	0.8850398	0.88504004	0.88503945
2022-06-18	Slovenia	0.9043546	0.90435493	0.90435433
2022-06-19	Slovenia	0.9235973	0.9235976	0.923597
2022-06-20	Slovenia	0.94155145	0.9415518	0.9415512
2022-06-21	Slovenia	0.9568201	0.9568203	0.95681983
2022-06-22	Slovenia	0.9679444	0.9679447	0.96794415
2022-06-23	Slovenia	0.97354555	0.97354597	0.97354543
2022-06-24	Slovenia	0.9724857	0.972486	0.97248536
2022-06-25	Slovenia	0.96400946	0.96400994	0.9640093
2022-06-26	Slovenia	0.94784373	0.9478442	0.9478435
2022-06-27	Slovenia	0.92423666	0.9242372	0.9242364
2022-06-28	Slovenia	0.8939345	0.893935	0.8939343
2022-06-29	Slovenia	0.85810184	0.85810226	0.85810155
2022-06-30	Slovenia	0.8182002	0.8182005	0.81819993
2022-07-01	Slovenia	0.775845	0.77584535	0.7758447
2022-07-02	Slovenia	0.7326626	0.7326629	0.7326624
2022-07-03	Slovenia	0.69016445	0.6901648	0.69016415
2022-07-04	Slovenia	0.64965063	0.649651	0.6496504
2022-07-05	Slovenia	0.6121501	0.61215043	0.6121499
2022-07-06	Slovenia	0.57839555	0.57839584	0.5783953
2022-07-07	Slovenia	0.54883033	0.5488307	0.5488301
2022-07-08	Slovenia	0.5236386	0.52363896	0.5236384
2022-07-09	Slovenia	0.50278956	0.5027899	0.5027893
2022-07-10	Slovenia	0.48608878	0.48608914	0.48608857
2022-07-11	Slovenia	0.47322837	0.47322875	0.4732282
2022-07-12	Slovenia	0.4638314	0.46383178	0.4638312
2022-07-13	Slovenia	0.45748797	0.45748836	0.4574878
2022-07-14	Slovenia	0.45378068	0.45378104	0.45378044
2022-07-15	Slovenia	0.45230097	0.45230132	0.4523007
2022-07-16	Slovenia	0.45265728	0.4526577	0.45265704
2022-07-17	Slovenia	0.45447704	0.45447743	0.4544768
2022-07-18	Slovenia	0.4574043	0.45740473	0.45740402
2022-07-19	Slovenia	0.46109614	0.4610966	0.46109593
2022-07-20	Slovenia	0.46521938	0.46521986	0.46521908
2022-07-21	Slovenia	0.46944803	0.46944854	0.4694477
2022-07-22	Slovenia	0.47346428	0.4734648	0.47346392
2022-07-23	Slovenia	0.4769614	0.4769619	0.47696102
2022-07-24	Slovenia	0.47964996	0.47965053	0.47964957
2022-07-25	Slovenia	0.48126578	0.4812663	0.4812654
2022-07-26	Slovenia	0.48157898	0.4815795	0.48157856
2022-07-27	Slovenia	0.48040372	0.4804043	0.48040333
2022-07-28	Slovenia	0.47760633	0.47760683	0.47760588
2022-07-29	Slovenia	0.47311357	0.47311413	0.47311318
2022-07-30	Slovenia	0.4669222	0.46692273	0.46692172
2022-07-31	Slovenia	0.45908087	0.45908144	0.4590804
2022-08-01	Slovenia	0.44969168	0.44969213	0.44969115
2022-08-02	Slovenia	0.43891743	0.43891793	0.43891692
2022-08-03	Slovenia	0.42697075	0.4269713	0.42697027
2022-08-04	Slovenia	0.41409975	0.4141003	0.4140993
2022-08-05	Slovenia	0.40057525	0.40057576	0.4005748
2022-08-06	Slovenia	0.38667807	0.38667855	0.38667762
2022-08-07	Slovenia	0.3726869	0.37268737	0.37268648
2022-08-08	Slovenia	0.3588674	0.35886788	0.35886696
2022-08-09	Slovenia	0.34546247	0.3454629	0.34546196
2022-08-10	Slovenia	0.33268508	0.3326855	0.33268464
2022-08-11	Slovenia	0.32071263	0.32071307	0.32071224
2022-08-12	Slovenia	0.309684	0.3096845	0.30968362
2022-08-13	Slovenia	0.29969817	0.29969862	0.2996978
2022-08-14	Slovenia	0.29081464	0.29081503	0.29081425
2022-08-15	Slovenia	0.28305572	0.28305614	0.2830553
2022-08-16	Slovenia	0.27640945	0.2764099	0.27640906
2022-08-17	Slovenia	0.2708335	0.27083394	0.27083313
2022-08-18	Slovenia	0.26625943	0.26625988	0.26625907
2022-08-19	Slovenia	0.26259738	0.2625978	0.26259696
2022-08-20	Slovenia	0.25974035	0.2597408	0.25973997
2022-08-21	Slovenia	0.25756913	0.25756958	0.25756875
2022-08-22	Slovenia	0.25595623	0.2559567	0.2559558
2022-08-23	Slovenia	0.25476983	0.25477028	0.2547694
2022-08-24	Slovenia	0.25387797	0.2538784	0.25387752
2022-08-25	Slovenia	0.25315154	0.253152	0.25315106
2022-08-26	Slovenia	0.2524677	0.2524682	0.25246724
2022-08-27	Slovenia	0.25171256	0.251713	0.25171208
2022-08-28	Slovenia	0.25078374	0.2507842	0.25078323
2022-08-29	Slovenia	0.24959244	0.24959292	0.2495919
2022-08-30	Slovenia	0.24806519	0.24806565	0.24806467
2022-08-31	Slovenia	0.246145	0.24614543	0.2461445
2022-09-01	Slovenia	0.24379222	0.24379267	0.24379167
2022-09-02	Slovenia	0.24098468	0.24098513	0.24098417
2022-09-03	Slovenia	0.23771748	0.2377179	0.23771694
2022-09-04	Slovenia	0.23400214	0.2340026	0.2340016
2022-09-05	Slovenia	0.22986543	0.22986588	0.2298649
2022-09-06	Slovenia	0.22534747	0.22534795	0.22534698
2022-09-07	Slovenia	0.22049998	0.22050044	0.2204995
2022-09-08	Slovenia	0.21538353	0.21538393	0.21538301
2022-09-09	Slovenia	0.21006529	0.21006566	0.21006478
2022-09-10	Slovenia	0.20461638	0.20461679	0.20461588
2022-09-11	Slovenia	0.19910926	0.19910964	0.19910876
2022-09-12	Slovenia	0.19361521	0.19361562	0.19361475
2022-09-13	Slovenia	0.18820222	0.18820262	0.18820176
2022-09-14	Slovenia	0.18293281	0.1829332	0.18293236
2022-09-15	Slovenia	0.1778625	0.17786284	0.17786206
2022-09-16	Slovenia	0.17303836	0.1730387	0.17303792
2022-09-17	Slovenia	0.16849834	0.16849871	0.16849793
2022-09-18	Slovenia	0.1642704	0.16427076	0.16426998
2022-09-19	Slovenia	0.16037256	0.16037291	0.16037215
2022-09-20	Slovenia	0.15681286	0.15681323	0.15681247
2022-09-21	Slovenia	0.15358996	0.15359034	0.15358956
2022-09-22	Slovenia	0.15069374	0.15069409	0.15069333
2022-09-23	Slovenia	0.14810625	0.1481066	0.14810584
2022-09-24	Slovenia	0.14580284	0.1458032	0.14580242
2022-09-25	Slovenia	0.1437534	0.14375374	0.14375296
2022-09-26	Slovenia	0.14192349	0.14192382	0.14192307
2022-09-27	Slovenia	0.14027584	0.1402762	0.14027543
2022-09-28	Slovenia	0.13877156	0.1387719	0.13877115
2022-09-29	Slovenia	0.13737136	0.1373717	0.13737093
2022-09-30	Slovenia	0.13603681	0.13603716	0.13603641
2022-10-01	Slovenia	0.13473141	0.13473174	0.13473098
2022-10-02	Slovenia	0.13342142	0.13342176	0.13342102
2022-10-03	Slovenia	0.1320769	0.13207723	0.1320765
2022-10-04	Slovenia	0.13067207	0.13067241	0.13067167
2022-10-05	Slovenia	0.12918594	0.12918627	0.12918554
2022-10-06	Slovenia	0.12760265	0.12760296	0.12760223
2022-10-07	Slovenia	0.12591143	0.12591174	0.125911
2022-10-08	Slovenia	0.12410669	0.12410701	0.124106295
2022-10-09	Slovenia	0.12218787	0.122188196	0.12218748
2022-10-10	Slovenia	0.120158985	0.12015931	0.1201586
2022-10-11	Slovenia	0.11802827	0.118028566	0.11802788
2022-10-12	Slovenia	0.115807585	0.11580789	0.11580721
2022-10-13	Slovenia	0.11351186	0.11351215	0.113511495
2022-10-14	Slovenia	0.11115834	0.111158624	0.111157976
2022-10-15	Slovenia	0.108765945	0.10876622	0.10876559
2022-10-16	Slovenia	0.10635448	0.106354766	0.10635413
2022-10-17	Slovenia	0.10394403	0.10394431	0.10394369
2022-10-18	Slovenia	0.10155427	0.101554535	0.10155391
2022-10-19	Slovenia	0.0992038	0.09920407	0.09920346
2022-10-20	Slovenia	0.096909784	0.096910045	0.09690945
2022-10-21	Slovenia	0.09468733	0.09468758	0.094687
2022-10-22	Slovenia	0.09254926	0.09254951	0.09254894
2022-10-23	Slovenia	0.090505786	0.09050603	0.09050546
2022-10-24	Slovenia	0.08856444	0.08856467	0.08856411
2022-10-25	Slovenia	0.08672989	0.08673012	0.08672957
2022-10-26	Slovenia	0.085004084	0.085004315	0.08500376
2022-10-27	Slovenia	0.08338633	0.083386555	0.08338602
2022-10-28	Slovenia	0.08187344	0.08187367	0.08187314
2022-10-29	Slovenia	0.08046005	0.08046027	0.08045975
2022-10-30	Slovenia	0.07913889	0.079139106	0.07913859
2022-10-31	Slovenia	0.077901095	0.07790131	0.0779008
2022-11-01	Slovenia	0.07673663	0.07673684	0.07673634
2022-11-02	Slovenia	0.07563461	0.07563483	0.075634316
2022-11-03	Slovenia	0.07458374	0.074583955	0.07458345
2022-11-04	Slovenia	0.0735726	0.07357281	0.07357231
2022-11-05	Slovenia	0.07259004	0.07259025	0.072589755
2022-11-06	Slovenia	0.07162551	0.07162571	0.07162522
2022-11-07	Slovenia	0.07066924	0.07066944	0.07066896
2022-11-08	Slovenia	0.069712594	0.06971279	0.069712326
2022-11-09	Slovenia	0.06874815	0.06874834	0.06874786
2022-11-10	Slovenia	0.06776986	0.06777005	0.06776958
2022-11-11	Slovenia	0.06677317	0.06677336	0.0667729
2022-11-12	Slovenia	0.065755025	0.06575521	0.06575476
2022-11-13	Slovenia	0.06471379	0.06471397	0.06471352
2022-11-14	Slovenia	0.06364928	0.06364945	0.06364903
2022-11-15	Slovenia	0.062562644	0.062562816	0.062562376
2022-11-16	Slovenia	0.061456177	0.061456345	0.061455917
2022-11-17	Slovenia	0.060333215	0.060333382	0.06033296
2022-11-18	Slovenia	0.05919792	0.059198093	0.05919768
2022-11-19	Slovenia	0.058055118	0.058055285	0.058054876
2022-11-20	Slovenia	0.056910068	0.05691023	0.056909826
2022-11-21	Slovenia	0.05576826	0.05576842	0.055768024
2022-11-22	Slovenia	0.05463527	0.05463542	0.054635037
2022-11-23	Slovenia	0.0535165	0.053516645	0.053516272
2022-11-24	Slovenia	0.052417077	0.052417215	0.052416854
2022-11-25	Slovenia	0.051341675	0.051341817	0.05134146
2022-11-26	Slovenia	0.050294396	0.050294537	0.05029418
2022-11-27	Slovenia	0.04927868	0.049278826	0.04927848
2022-11-28	Slovenia	0.048297256	0.048297394	0.04829706
2022-11-29	Slovenia	0.04735204	0.04735218	0.047351845
2022-11-30	Slovenia	0.046444185	0.04644432	0.046443988
2022-12-01	Slovenia	0.045574058	0.04557419	0.04557386
2022-12-02	Slovenia	0.044741273	0.0447414	0.044741083
2022-12-03	Slovenia	0.043944765	0.04394489	0.04394458
2022-12-04	Slovenia	0.043182846	0.04318297	0.043182667
2022-12-05	Slovenia	0.04245329	0.04245341	0.042453106
2022-12-06	Slovenia	0.041753437	0.041753553	0.041753255
2022-12-07	Slovenia	0.041080303	0.04108042	0.041080125
2022-12-08	Slovenia	0.040430672	0.040430788	0.040430497
2022-12-09	Slovenia	0.039801214	0.03980133	0.039801046
2022-12-10	Slovenia	0.03918859	0.039188698	0.039188426
2022-12-11	Slovenia	0.03858953	0.03858964	0.038589366
2022-12-12	Slovenia	0.038000945	0.038001053	0.03800079
2022-12-13	Slovenia	0.037419993	0.0374201	0.037419837
2022-12-14	Slovenia	0.03684414	0.036844246	0.036843985
2022-12-15	Slovenia	0.036271222	0.03627132	0.03627106
2022-12-16	Slovenia	0.03569945	0.035699554	0.035699297
2022-12-17	Slovenia	0.035127487	0.035127588	0.035127334
2022-12-18	Slovenia	0.034554392	0.034554496	0.034554247
2022-12-19	Slovenia	0.033979673	0.033979766	0.033979524
2022-12-20	Slovenia	0.03340321	0.033403307	0.033403065
2022-12-21	Slovenia	0.032825287	0.032825384	0.032825146
2022-12-22	Slovenia	0.032246493	0.032246593	0.03224636
2022-12-23	Slovenia	0.03166773	0.03166782	0.031667598
2022-12-24	Slovenia	0.031090112	0.0310902	0.03108998
2022-12-25	Slovenia	0.030514944	0.030515032	0.030514812
2022-12-26	Slovenia	0.029943652	0.02994374	0.029943528
2022-12-27	Slovenia	0.029377732	0.02937782	0.02937761
2022-12-28	Slovenia	0.02881869	0.028818775	0.028818566
2022-12-29	Slovenia	0.028267974	0.028268054	0.028267857
2022-12-30	Slovenia	0.027726965	0.027727045	0.027726853
2022-12-31	Slovenia	0.02719691	0.027196988	0.027196798
2023-01-01	Slovenia	0.026678883	0.026678957	0.02667877
2023-01-02	Slovenia	0.026173776	0.026173849	0.02617367
2023-01-03	Slovenia	0.025682274	0.02568235	0.025682172
2023-01-04	Slovenia	0.025204847	0.02520492	0.025204744
2023-01-05	Slovenia	0.024741724	0.024741799	0.024741627
2023-01-06	Slovenia	0.024292935	0.024293011	0.024292842
2023-01-07	Slovenia	0.023858286	0.023858361	0.023858195
2023-01-08	Slovenia	0.0234374	0.023437472	0.023437306
2023-01-09	Slovenia	0.023029717	0.023029786	0.02302963
2023-01-10	Slovenia	0.022634532	0.022634601	0.022634447
2023-01-11	Slovenia	0.022251027	0.022251096	0.022250943
2023-01-12	Slovenia	0.02187828	0.021878349	0.021878196
2023-01-13	Slovenia	0.021515327	0.021515392	0.021515245
2023-01-14	Slovenia	0.021161154	0.021161221	0.021161076
2023-01-15	Slovenia	0.020814765	0.02081483	0.020814687
2023-01-16	Slovenia	0.02047517	0.020475239	0.020475097
2023-01-17	Slovenia	0.02014145	0.020141516	0.020141378
2023-01-18	Slovenia	0.019812752	0.019812815	0.019812683
2023-01-19	Slovenia	0.019488316	0.019488377	0.019488249
2023-01-20	Slovenia	0.019167477	0.019167539	0.019167412
2023-01-21	Slovenia	0.018849693	0.018849755	0.01884963
2023-01-22	Slovenia	0.01853455	0.018534612	0.018534489
2023-01-23	Slovenia	0.018221736	0.018221796	0.018221674
2023-01-24	Slovenia	0.017911077	0.017911134	0.017911017
2023-01-25	Slovenia	0.017602503	0.017602563	0.017602447
2023-01-26	Slovenia	0.017296063	0.017296119	0.017296007
2022-05-18	Spain	11.586598	12.825577	10.941849
2022-05-19	Spain	11.988432	13.270366	11.321348
2022-05-20	Spain	12.591679	13.898626	11.917635
2022-05-21	Spain	14.867994	16.06227	14.146361
2022-05-22	Spain	18.024666	19.22866	17.087818
2022-05-23	Spain	20.734148	22.179493	19.597456
2022-05-24	Spain	23.154457	24.746824	21.89981
2022-05-25	Spain	25.50122	27.157635	24.144922
2022-05-26	Spain	27.83598	29.598812	26.372753
2022-05-27	Spain	30.143526	32.015717	28.586481
2022-05-28	Spain	32.37635	34.404346	30.746122
2022-05-29	Spain	34.610306	36.790436	32.886112
2022-05-30	Spain	36.849266	39.091145	35.02782
2022-05-31	Spain	38.98743	41.458126	37.088097
2022-06-01	Spain	41.131966	43.72189	39.117958
2022-06-02	Spain	43.187542	45.901646	41.13188
2022-06-03	Spain	45.24585	48.162632	43.190826
2022-06-04	Spain	47.3274	50.479496	45.219208
2022-06-05	Spain	49.44297	52.720158	47.335636
2022-06-06	Spain	51.621666	54.993336	49.50648
2022-06-07	Spain	53.78048	57.37423	51.74441
2022-06-08	Spain	56.10821	59.959858	54.005238
2022-06-09	Spain	58.545784	62.518345	56.393948
2022-06-10	Spain	61.10631	65.25816	58.83214
2022-06-11	Spain	63.84065	68.14304	61.531803
2022-06-12	Spain	66.78876	71.23209	64.340744
2022-06-13	Spain	70.005066	74.645004	67.47786
2022-06-14	Spain	73.53568	78.397255	70.912964
2022-06-15	Spain	77.45775	82.51773	74.708145
2022-06-16	Spain	81.84745	87.0835	78.9728
2022-06-17	Spain	86.82847	92.17664	83.80091
2022-06-18	Spain	92.668396	97.87713	89.24586
2022-06-19	Spain	99.195145	104.51276	95.350555
2022-06-20	Spain	106.262665	111.84541	102.097145
2022-06-21	Spain	114.45069	119.94386	109.621735
2022-06-22	Spain	123.30835	128.9971	117.93595
2022-06-23	Spain	132.73499	138.75146	126.93002
2022-06-24	Spain	142.68953	149.13235	136.4901
2022-06-25	Spain	153.04153	159.8629	146.44496
2022-06-26	Spain	163.70981	170.61809	156.68347
2022-06-27	Spain	174.38455	181.70332	166.98708
2022-06-28	Spain	185.02533	192.82785	177.29036
2022-06-29	Spain	195.49197	203.79692	187.42358
2022-06-30	Spain	205.55646	214.24907	197.24239
2022-07-01	Spain	215.09885	224.17932	206.64488
2022-07-02	Spain	224.20029	233.72974	215.4815
2022-07-03	Spain	232.36533	242.67947	223.44077
2022-07-04	Spain	239.55553	250.58603	230.5273
2022-07-05	Spain	246.25311	257.01733	237.17105
2022-07-06	Spain	252.41028	262.52618	242.92148
2022-07-07	Spain	257.54065	267.83405	247.98619
2022-07-08	Spain	261.773	272.6192	252.37955
2022-07-09	Spain	265.40826	276.9627	255.60678
2022-07-10	Spain	268.4401	280.93015	258.5703
2022-07-11	Spain	271.44748	284.5443	261.84308
2022-07-12	Spain	274.10992	287.4176	264.81958
2022-07-13	Spain	276.64923	290.0826	267.5873
2022-07-14	Spain	279.1942	292.8052	270.05417
2022-07-15	Spain	281.9005	295.57605	272.06396
2022-07-16	Spain	284.69965	298.39505	274.45187
2022-07-17	Spain	287.48163	301.33325	277.1698
2022-07-18	Spain	290.40283	304.24878	280.0738
2022-07-19	Spain	293.4417	307.32336	283.18744
2022-07-20	Spain	296.87695	310.48438	286.5876
2022-07-21	Spain	300.60992	313.71423	290.19226
2022-07-22	Spain	304.56525	316.99896	293.94272
2022-07-23	Spain	308.66895	320.71445	297.63177
2022-07-24	Spain	312.31567	324.4194	301.07803
2022-07-25	Spain	315.7567	328.16956	304.26715
2022-07-26	Spain	318.96387	331.53223	307.2068
2022-07-27	Spain	321.95062	334.4181	309.51877
2022-07-28	Spain	324.05804	336.89648	311.05994
2022-07-29	Spain	325.39966	338.73694	312.0142
2022-07-30	Spain	326.0569	339.59354	312.5806
2022-07-31	Spain	325.97998	339.36786	312.5007
2022-08-01	Spain	325.00714	338.41406	311.51468
2022-08-02	Spain	323.00446	336.43744	309.59195
2022-08-03	Spain	319.81006	333.14587	306.7127
2022-08-04	Spain	315.59433	328.73483	302.72418
2022-08-05	Spain	310.6051	323.72168	297.80054
2022-08-06	Spain	304.76288	317.9196	291.6037
2022-08-07	Spain	298.22504	311.32388	284.67102
2022-08-08	Spain	291.17413	304.03842	277.55826
2022-08-09	Spain	283.45673	296.17178	270.2853
2022-08-10	Spain	275.25497	287.83795	262.59033
2022-08-11	Spain	266.5785	279.12476	254.57985
2022-08-12	Spain	257.8866	270.21576	246.35793
2022-08-13	Spain	249.07333	261.01926	237.8597
2022-08-14	Spain	240.27737	251.74713	229.20753
2022-08-15	Spain	231.57053	242.53412	220.76894
2022-08-16	Spain	222.97073	233.53943	212.58397
2022-08-17	Spain	214.64565	224.75346	204.60895
2022-08-18	Spain	206.45447	216.114	196.7177
2022-08-19	Spain	198.38753	207.67502	189.0508
2022-08-20	Spain	190.67816	199.64526	181.59367
2022-08-21	Spain	183.3414	192.12569	174.43564
2022-08-22	Spain	176.40771	184.75172	167.68542
2022-08-23	Spain	169.74588	177.44598	161.34825
2022-08-24	Spain	163.27084	170.56906	155.18242
2022-08-25	Spain	157.04816	163.90936	149.26988
2022-08-26	Spain	151.09506	157.51117	143.60515
2022-08-27	Spain	145.35059	151.60783	138.15039
2022-08-28	Spain	139.77208	145.93083	132.92389
2022-08-29	Spain	134.41931	140.22118	127.897194
2022-08-30	Spain	129.30646	134.7961	123.017296
2022-08-31	Spain	124.23028	129.69606	118.265175
2022-09-01	Spain	119.28448	124.73286	113.6256
2022-09-02	Spain	114.474976	119.8773	109.087234
2022-09-03	Spain	109.86873	115.02699	104.64255
2022-09-04	Spain	105.38699	110.37492	100.287636
2022-09-05	Spain	101.00151	105.83536	96.02535
2022-09-06	Spain	96.748276	101.40679	91.900955
2022-09-07	Spain	92.59305	97.0847	87.87834
2022-09-08	Spain	88.54005	92.86618	83.967
2022-09-09	Spain	84.54799	88.7527	80.171936
2022-09-10	Spain	80.675644	84.77615	76.4172
2022-09-11	Spain	76.933105	80.929344	72.87272
2022-09-12	Spain	73.32664	77.212494	69.43597
2022-09-13	Spain	69.88254	73.644684	66.07004
2022-09-14	Spain	66.612	70.226456	62.861977
2022-09-15	Spain	63.489532	66.95989	59.866386
2022-09-16	Spain	60.492157	63.839478	57.04448
2022-09-17	Spain	57.645958	60.873684	54.36834
2022-09-18	Spain	54.952717	58.074696	51.765957
2022-09-19	Spain	52.39666	55.44487	49.32002
2022-09-20	Spain	49.98069	52.976234	47.020527
2022-09-21	Spain	47.72483	50.62897	44.858303
2022-09-22	Spain	45.625526	48.465843	42.896946
2022-09-23	Spain	43.6953	46.4551	41.043373
2022-09-24	Spain	41.913643	44.59113	39.328556
2022-09-25	Spain	40.262627	42.86064	37.744877
2022-09-26	Spain	38.722244	41.207405	36.271202
2022-09-27	Spain	37.312622	39.64666	34.872696
